"","logFC","logCPM","F","PValue","FDR"
"204263_s_at",0.0557831598109102,2.64066614367908,0.0239921049966383,0.877531555321009,0.929213328579509
"211619_s_at",-0.0840338150825395,2.08513436714318,0.0239862617072996,0.877546348634707,0.929213328579509
"202773_s_at",0.0552383583253917,1.0907603371563,0.0239616935252364,0.877608567510741,0.929235053924535
"208303_s_at",0.079787099350535,2.56209611444873,0.0237308325948782,0.878194825830036,0.929797587704056
"212838_at",0.0422220844551175,5.08045664114689,0.0237196483734718,0.878223301548592,0.929797587704056
"221577_x_at",-0.0934010351406167,3.76004013700957,0.0236822028883858,0.878318690147452,0.929799049419921
"219077_s_at",0.0607269759173632,4.2588040635353,0.0236773383438589,0.878331087751157,0.929799049419921
"204662_at",-0.0468029557498634,5.09070270833698,0.0236551601552179,0.878387626822857,0.929799049419921
"51176_at",0.0414758853329596,4.99478147168996,0.023653606133513,0.878391589522899,0.929799049419921
"222192_s_at",0.0434480447790076,4.67962489032861,0.0236207765785743,0.878475334896677,0.92984185603489
"217229_at",-0.0983146502175139,0.594348584489356,0.0235913552524598,0.878550436824975,0.92984185603489
"64883_at",-0.0264631056753498,5.21230757896156,0.0235887005473849,0.878557215678256,0.92984185603489
"219248_at",0.0264975250479267,4.71284519010633,0.0234627558031827,0.878879268659849,0.93002911765914
"216963_s_at",-0.0540065634881905,4.51111138135237,0.0234618631403158,0.878881554440483,0.93002911765914
"211147_s_at",0.0699780152039075,1.88137064550517,0.0234571835686558,0.878893537827528,0.93002911765914
"219426_at",-0.0498340657444551,3.48311953971345,0.023445605641524,0.878923191695776,0.93002911765914
"208010_s_at",-0.0988563120880721,1.66232631326926,0.0234379378683362,0.87894283484198,0.93002911765914
"215010_s_at",-0.0724708988689581,0.962448818093572,0.0233598937244168,0.87914295420046,0.93019669745721
"220355_s_at",-0.0283951054572991,5.32968150756691,0.0233195931891692,0.879246426097675,0.930262006207421
"214559_at",0.0855310284801019,2.12498192834807,0.0232932394962166,0.879314138890059,0.930289476635038
"215231_at",0.081572221813931,2.23062424119086,0.0232610497628014,0.87939689994342,0.930332864332679
"216156_at",-0.0682353647417722,1.07337864014883,0.0232408142857429,0.879448956152029,0.930343766138229
"205000_at",0.100043140262309,6.14100752385973,0.0231680201044831,0.879636412877765,0.930453698477797
"205747_at",0.0796769663833718,2.32951344297987,0.0231571293876597,0.879664484135673,0.930453698477797
"221223_x_at",-0.0429474990409009,5.20901284059152,0.0231229513377492,0.879752623327764,0.930453698477797
"202486_at",0.032855205054266,4.92711716005015,0.0231179126505668,0.879765622855602,0.930453698477797
"204103_at",0.061617602794742,5.2474339269355,0.0231055973105415,0.879797401840676,0.930453698477797
"204336_s_at",0.0309844554396153,5.197049556609,0.0230931677258998,0.879829484417907,0.930453698477797
"207222_at",0.0555099749671601,3.66813587761134,0.0230870927273808,0.879845168093419,0.930453698477797
"202675_at",-0.0499728473962254,4.88652458344356,0.0230436031335913,0.879957505849404,0.930528336315597
"219586_at",0.0747491654980532,2.253101494632,0.0229506845306782,0.880197887545842,0.93066133010074
"211180_x_at",-0.0580829900076791,3.63971538719295,0.0229339255954272,0.880241296117641,0.93066133010074
"217416_x_at",-0.0670374117722746,3.21102427276102,0.0229327923758227,0.880244231940294,0.93066133010074
"210022_at",0.050617866187375,2.69044620934626,0.0229304370771479,0.88025033403057,0.93066133010074
"206861_s_at",-0.027491896523906,5.74063092192521,0.0228001400827935,0.880588407543126,0.930974592460192
"215073_s_at",-0.0495175532827846,4.09987727851218,0.0226912551247177,0.88087168348761,0.931229894826568
"207215_at",-0.0594685692467201,1.68089524937543,0.0226025561549036,0.881102957773198,0.931349672545379
"207194_s_at",0.0736967438363168,2.56657680047487,0.0225956522707439,0.881120978465218,0.931349672545379
"215967_s_at",0.0872973634287363,1.68966662238418,0.0225865757188431,0.881144674595178,0.931349672545379
"211366_x_at",-0.0444783828444289,6.30567945992512,0.0225768578315341,0.881170050457696,0.931349672545379
"215134_at",0.0456555131834113,3.90533007903234,0.0225677011108534,0.881193966085098,0.931349672545379
"200665_s_at",-0.0557598950864845,9.21156416407687,0.0225014107018166,0.881367252368714,0.9314696326237
"211289_x_at",0.0588696837948404,3.63552928198053,0.0224614884927241,0.881471736920193,0.9314696326237
"207918_s_at",-0.117528651320988,1.25986969476572,0.0224573997434389,0.881482443369924,0.9314696326237
"202386_s_at",-0.0530654452173271,5.23775730778546,0.022448229868347,0.881506458447563,0.9314696326237
"208470_s_at",0.150543254605899,7.25321346944797,0.0224410989515591,0.881525137144958,0.9314696326237
"218655_s_at",-0.0230104095116011,4.85333294137955,0.0224284501568439,0.881558276820949,0.9314696326237
"210083_at",-0.0430882345780755,4.20497683127703,0.0224005855504068,0.881631315461849,0.931502636436054
"203300_x_at",-0.0472460367521376,4.72220705292166,0.0221889106460766,0.882187681096867,0.932013044847861
"209123_at",-0.0433528649702781,5.15959763542423,0.0221849755528558,0.882198049720912,0.932013044847861
"210948_s_at",-0.0796579539790924,2.1705260567554,0.0221593720036933,0.882265535794309,0.932028513565399
"211330_s_at",-0.042075882263054,4.1298943767002,0.0221476881596685,0.882296345426941,0.932028513565399
"217807_s_at",-0.0593745639355619,8.19594682216826,0.0221242076148339,0.882358287430884,0.932049761499046
"213028_at",0.0593621732606169,4.31319279778548,0.0219726438136181,0.882758926089813,0.932428761379376
"205909_at",-0.0419571135215353,3.75024909532418,0.0219498015528966,0.882819428915157,0.932441192895253
"212860_at",-0.0522225265260187,4.17376348803024,0.0219366093013288,0.882854386200424,0.932441192895253
"212693_at",-0.037339341541182,4.76070367074055,0.0218398375729184,0.883111144498238,0.932649909915929
"206267_s_at",0.0690782076832608,2.97639733617219,0.0218305891050876,0.883135713289328,0.932649909915929
"209706_at",-0.0355921406613536,4.40618406989244,0.0217943282830458,0.883232092446755,0.93270748855462
"206721_at",0.062008659075468,2.45959340005976,0.0217650818799307,0.883309887412527,0.932740577241637
"206298_at",-0.075029213747287,2.62323489178228,0.021747343069277,0.883357098398207,0.932740577241637
"215328_at",-0.0556412419874607,3.66377197757134,0.0217353597833274,0.883389002473074,0.932740577241637
"206420_at",0.0534752911441029,3.75314505741615,0.021632352478889,0.883663618766974,0.932986326320042
"214959_s_at",0.0638977341585328,3.99431734951054,0.021585368215513,0.883789100176467,0.933019279820705
"221617_at",-0.0502760301126279,3.71169206953179,0.0215834567993589,0.883794207970559,0.933019279820705
"208778_s_at",0.0389584104432964,6.30192857904268,0.0215589302240125,0.88385976979257,0.933019279820705
"210059_s_at",-0.0690351131301231,3.23798973187231,0.0215419070378637,0.883905296765312,0.933019279820705
"217756_x_at",-0.0574798828677579,7.40603401222022,0.021536082045433,0.88392087940235,0.933019279820705
"204097_s_at",0.0304649678400021,4.78213317960046,0.0215266715605835,0.883946058263919,0.933019279820705
"218685_s_at",0.0463699550241399,4.04179784799184,0.021482997605646,0.88406298676716,0.933098500101015
"218744_s_at",0.0614568141637849,1.07540412490545,0.0214189024791594,0.884234809120171,0.933200944472831
"217425_at",0.0662198346855239,2.39207136786151,0.021415548847635,0.884243806561026,0.933200944472831
"209088_s_at",-0.0271953394646334,4.45964558191629,0.0213500318316482,0.884419726447896,0.93331047691693
"217884_at",-0.0211928106166464,5.38876450195892,0.021345702221784,0.884431361602024,0.93331047691693
"206992_s_at",0.0665090901453307,3.68524465376893,0.0213244451191936,0.884488504263161,0.933326577662358
"217388_s_at",0.0625777364753524,3.93298824887214,0.021288978356106,0.884583909696743,0.933383050467494
"221702_s_at",0.0316837064809891,6.2718525292589,0.0212191448664666,0.884771999094528,0.933537310280949
"216130_at",-0.0557213235603081,2.03974372909878,0.02120291855606,0.884815748263601,0.93353926697717
"34471_at",0.064730943148836,3.24572212166279,0.0211575532218512,0.884938152519462,0.933624205889454
"220262_s_at",-0.0595710110543748,4.30585594397186,0.0210973684293698,0.885100749564373,0.93370505242293
"208595_s_at",0.0445766643905885,2.17367640983044,0.0210937366317757,0.885110568912816,0.93370505242293
"211446_at",-0.0478647268724179,3.91748005696813,0.0210826721341433,0.885140489493425,0.93370505242293
"209427_at",-0.0724268286517697,3.06204259761564,0.0210335208014716,0.885273501424127,0.933760310796961
"203643_at",-0.0674570467688195,3.17612684325564,0.0210323458678662,0.885276682937513,0.933760310796961
"210729_at",-0.0834383453932731,1.3766883852496,0.0210099830587867,0.8853372548023,0.933779999467963
"214394_x_at",0.0526781818300162,8.05363569617508,0.0209445653295656,0.885514634433221,0.93388672538168
"214081_at",-0.0422923803804701,4.25004718625335,0.0209417536806541,0.885522264533031,0.93388672538168
"205136_s_at",0.0647866369726741,3.24341388375896,0.0208519285853155,0.885766302897458,0.934070646060542
"210589_s_at",-0.0711658882553,3.96284347756471,0.0208373856419726,0.885805863871918,0.934070646060542
"206985_at",0.0582375903110887,3.18326140864582,0.0208313025316912,0.885822415857441,0.934070646060542
"32137_at",0.0252422478241709,5.36502253627003,0.0207115486660449,0.886148766972505,0.934370556686146
"205937_at",0.0659619834753148,1.64302196771769,0.0206868357705304,0.886216233941859,0.934397479934061
"217859_s_at",0.0450279000864155,3.39457580463476,0.0206680156960431,0.886267640932624,0.934407468318035
"221358_at",-0.0586294300210572,0.906288722493516,0.0206335222953954,0.886361921656175,0.934462656144234
"204797_s_at",0.0482763247212938,4.67608667629258,0.0205787419385019,0.886511818182242,0.93457646991318
"204812_at",0.0306057263592658,5.61798752255697,0.0205395080868145,0.886619299738003,0.934616232957096
"209538_at",0.0403793000314622,4.94862484426748,0.0205343557977017,0.886633422271689,0.934616232957096
"206664_at",-0.0757291877152534,0.766208890564573,0.0205174445674397,0.886679789028987,0.934620895881406
"220459_at",-0.0588611629102079,3.17153276586723,0.0202864619172576,0.887315054590729,0.9352462684568
"219325_s_at",0.0435180086721733,3.23767104708036,0.0202664950388168,0.887370141926272,0.935260092353756
"211534_x_at",-0.0642218037153184,3.59520925769844,0.0202135295469033,0.887516404643701,0.935370006369748
"217253_at",-0.0314663655197051,3.93063535423949,0.0201364993203989,0.887729470941588,0.935550312192177
"210484_s_at",0.0620442289006096,2.96843545567625,0.0201159840899672,0.887786286356487,0.935565940831478
"203292_s_at",-0.0321439362598693,4.97809783918052,0.0200377372330205,0.888003257137856,0.935677314934702
"217643_x_at",-0.033389330530751,4.03662317503672,0.0200353542269859,0.888009871754628,0.935677314934702
"206595_at",0.0891080881538025,4.52321729611957,0.020032446123186,0.888017944452681,0.935677314934702
"203268_s_at",0.0549140163381786,2.92102847255797,0.0199601818829682,0.888218737433152,0.935844632191731
"209755_at",0.12725993383271,3.5890666427615,0.0199054694668482,0.888371007837314,0.935960811708694
"208246_x_at",0.0498158673069117,7.21002186000781,0.019860868149408,0.888495296034616,0.936013781878117
"213743_at",0.0301168806624033,5.08738168197548,0.0198572817835379,0.888505296157875,0.936013781878117
"205781_at",-0.057998823106813,3.32019155944461,0.0198062935804871,0.888647570037665,0.936119406379677
"208268_at",-0.039864512654005,3.52666061589147,0.0197645841444838,0.888764092084969,0.936155502502016
"221192_x_at",-0.0422272062184659,4.86116621099227,0.0197530342793675,0.888796380669121,0.936155502502016
"209696_at",0.0531781988750048,4.95076196225818,0.0197489245898269,0.888807871962153,0.936155502502016
"209897_s_at",-0.0352214913416571,4.62395339607278,0.0196535939609766,0.889074773452007,0.936392360770954
"209070_s_at",0.0756495542511853,4.87697613107831,0.0196040783668048,0.889213665075645,0.93649438032331
"212181_s_at",0.0532208489705876,6.82087288751463,0.0195751461617287,0.889294902954881,0.936535673828801
"212970_at",-0.0274180250444105,5.95524371700742,0.0195186207607115,0.889453795821053,0.936623894777704
"209512_at",0.0680902208589059,3.70622468666365,0.0195154413572194,0.889462740088453,0.936623894777704
"221282_x_at",-0.0666894420242007,2.35566827168468,0.0194788457340103,0.88956574409285,0.936688095436206
"212667_at",0.0572989521233707,8.39308456358124,0.0194353196205965,0.889688383593596,0.936772964684407
"220638_s_at",-0.0505322102472108,0.730281633883828,0.0433991833948444,0.889766757934354,0.936801153348195
"211474_s_at",0.0341182436277674,6.29928506043861,0.0193960190434946,0.88979923756292,0.936801153348195
"213457_at",0.0697475447280032,2.84059296504083,0.0193605483146274,0.889899387165437,0.936841634575312
"207627_s_at",0.0518213118150814,3.55921904312117,0.0193526241046405,0.889921773506962,0.936841634575312
"206947_at",0.0555415151475444,3.63407457891526,0.0193329143126665,0.88997747506198,0.936856012698701
"217342_x_at",-0.0449672776470572,3.99967882032901,0.0193003019896101,0.890069703896883,0.936908838959527
"202094_at",0.0697213805666315,3.62467772056587,0.0192585588230096,0.890187871103881,0.936988962296069
"217102_at",-0.0391275991372604,4.7105525294626,0.0192183081072191,0.890301937181442,0.937064761523502
"221777_at",-0.0366211814819855,1.77745777572233,0.0191946784611099,0.890368957727731,0.937091039346638
"AFFX-TrpnX-M_at",0.0472297577732865,0.525766326518973,0.0191539444951438,0.890484589920054,0.937133094649576
"213202_at",0.0636070314925518,2.70087233654817,0.0191378885876343,0.890530202534336,0.937133094649576
"208997_s_at",0.0438190704754219,5.37895440029927,0.0191361706512778,0.890535084109176,0.937133094649576
"221084_at",-0.0564734087691165,3.18286966698595,0.0190741871633763,0.890711361981297,0.93723265271957
"214818_at",-0.0513205790440085,1.74816765695665,0.0190724512442684,0.890716303046649,0.93723265271957
"210959_s_at",-0.0327683339559248,3.74371253449145,0.01905855222121,0.89075587305547,0.93723265271957
"202669_s_at",0.0674802568805253,3.46888689621359,0.0188702784552666,0.89129333757842,0.937753880790403
"213504_at",-0.0256231287376852,5.40811384667684,0.0188491065838485,0.891353947471305,0.937762152843664
"206842_at",0.0567329271845309,2.04983643396899,0.0188347836821729,0.891394970114176,0.937762152843664
"204337_at",0.0742425551023372,5.0539732981542,0.0188101968453472,0.891465427079694,0.937762152843664
"215610_at",-0.048580763949416,3.80536292665808,0.0188087632879193,0.891469536583374,0.937762152843664
"205101_at",-0.0547211870550761,3.50919050832784,0.0187921794867268,0.891517088102155,0.937767903803829
"206961_s_at",-0.0386975211661577,3.9403233102937,0.0187421678488147,0.891660618464394,0.937874607563941
"204468_s_at",-0.105648119273205,1.61202392542787,0.0187102330724903,0.891752371448686,0.937906332083319
"216880_at",-0.0740252761085967,2.85052208977957,0.0187023749697213,0.891774961084651,0.937906332083319
"212594_at",-0.0448124400237073,4.50988262593141,0.0186642324983886,0.89188467776563,0.93797745302301
"211829_s_at",-0.0790055967338419,2.07211061383632,0.0186104708320837,0.892039517181063,0.938052643097813
"221960_s_at",-0.0636176812274938,5.46199700347264,0.0186101758390916,0.892040367421023,0.938052643097813
"214336_s_at",0.0356552898327051,3.90316348546412,0.018531359332334,0.892267781859257,0.938150862972084
"217103_at",-0.073511444785366,0.88126874849428,0.0185228857701341,0.89229226049631,0.938150862972084
